label,repo_id,full_name,description,language,topics,stars,forks,open_issues,contributor_count,size_kb,is_fork,is_archived,last_commit_days_ago,repo_age_days,has_readme,readme_size_bytes,has_docker,has_requirements,has_tests_folder,has_ci_cd,root_file_count,issues_per_fork,log_stars,text_summary,summary_char_len,summary_approx_tok,llm_label,llm_confidence,llm_reasoning
senior,320566331,enarjord/passivbot,"Trading bot running on Bybit, Bitget, OKX, GateIO, Binance, Kucoin and Hyperliquid",Python,"algorithmic-trading,binance,bitget,bybit,futures,gateio,hyperliquid,okx,perpetual-futures,trading",1984,650,71,49,53601,False,False,0,1993,True,11923,True,True,True,True,40,0.1092,7.5934,"Repository: enarjord/passivbot
Description: ""Trading bot running on Bybit, Bitget, OKX, GateIO, Binance, Kucoin and Hyperliquid""
Language: Python | Topics: algorithmic-trading,binance,bitget,bybit,futures,gateio,hyperliquid,okx,perpetual-futures,trading
Stars: 1,984 | Forks: 650 | Contributors: 49
Size: 53,601 KB | Repo age: 1993 days | Last commit: 0 days ago
README: present (11,923 bytes)
Tests: test folder present
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 40
Status: original",524,131,senior,0.95,"The repository has a well-organized structure with tests, CI/CD, Docker, and dependency management, indicating production-ready practices. With 49 contributors, 1,984 stars, and active maintenance (last commit 0 days ago), it demonstrates collaborative development and code review. The complex domain (multi-exchange trading bot) and comprehensive documentation reflect senior-level engineering maturity."
intern,1239793891,liu183/my-gallery-scraper,GitHub Actions image gallery scraper with Feishu notifier,Python,,0,0,0,2,264,False,False,0,12,True,5292,False,True,False,True,7,0.0,0.0,"Repository: liu183/my-gallery-scraper
Description: ""GitHub Actions image gallery scraper with Feishu notifier""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 2
Size: 264 KB | Repo age: 12 days | Last commit: 0 days ago
README: present (5,292 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 7
Status: original",381,95,junior,0.85,"The repository has a basic folder structure, CI/CD configured, and dependency management, indicating some engineering maturity. However, the absence of tests, small size, and simple functionality (image scraper with notifier) suggest a junior-level project that is functional but lacks comprehensive testing and architectural depth."
senior,765605091,ROCm/TheRock,The HIP Environment and ROCm Kit - A lightweight open source build system for HIP and ROCm,Python,,1043,245,920,183,24872,False,False,0,817,True,22754,False,True,True,True,41,3.7551,6.9508,"Repository: ROCm/TheRock
Description: ""The HIP Environment and ROCm Kit - A lightweight open source build system for HIP and ROCm""
Language: Python | Topics: nan
Stars: 1,043 | Forks: 245 | Contributors: 183
Size: 24,872 KB | Repo age: 817 days | Last commit: 0 days ago
README: present (22,754 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 41
Status: original",420,105,lead_architect,0.95,"This repository is a large-scale, multi-module system with 183 contributors, extensive test suites, CI/CD, and a well-organized codebase. It demonstrates systems-level thinking and organizational impact, typical of a lead architect."
intern,1247367167,dreamcrest1/ig-metrics-admin,,Python,,0,0,0,1,132,False,False,0,4,True,18,False,True,False,False,7,0.0,0.0,"Repository: dreamcrest1/ig-metrics-admin
Description: ""nan""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 1
Size: 132 KB | Repo age: 4 days | Last commit: 0 days ago
README: present (18 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 7
Status: original",330,82,junior,0.85,"The repository has basic folder structure and dependency management, but lacks tests, CI/CD, and meaningful documentation. The project is very new (4 days) with minimal content, suggesting early-stage development typical of a junior developer."
junior,133844772,airshipit/deckhand,A configuration management service with support for secrets.,Python,,11,6,0,40,2363,False,False,0,2932,True,3408,False,True,False,True,32,0.0,2.4849,"Repository: airshipit/deckhand
Description: ""A configuration management service with support for secrets.""
Language: Python | Topics: nan
Stars: 11 | Forks: 6 | Contributors: 40
Size: 2,363 KB | Repo age: 2932 days | Last commit: 0 days ago
README: present (3,408 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 32
Status: original",384,96,senior,0.85,"The repository has a well-organized structure with 32 root files, CI/CD configured, dependency management, and a clear description as a configuration management service. Despite lacking a dedicated test folder, the presence of 40 contributors and active maintenance (last commit 0 days ago) indicate production-ready practices and team collaboration, typical of a senior engineer's work."
junior,770444435,KordingLab/awesome-computational-primatology,List of projects at the intersection of deep learning and (non-human) primatology.,Python,,13,2,0,3,500,False,False,0,807,True,17101,False,False,True,True,15,0.0,2.6391,"Repository: KordingLab/awesome-computational-primatology
Description: ""List of projects at the intersection of deep learning and (non-human) primatology.""
Language: Python | Topics: nan
Stars: 13 | Forks: 2 | Contributors: 3
Size: 500 KB | Repo age: 807 days | Last commit: 0 days ago
README: present (17,101 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 15
Status: original",445,111,low_value,0.85,"This repository is a curated list of projects (awesome list) rather than a software engineering project. It lacks dependency management, has minimal code, and the test folder and CI/CD are likely for the list's formatting, not for testing software. For a recruiter, this provides no signal of engineering ability."
intern,1251243697,HarshCh017/metadata-lineage-engine,"Enterprise metadata lineage platform for parsing QlikView scripts and building attribute-level lineage graphs using Neo4j. Supports SQL lineage, JOIN lineage, RESIDENT loads, synthetic field tracking, multi-hop lineage traversal, metadata APIs, and graph-based impact analysis through FastAPI and Neo",Python,,0,0,0,0,29,False,False,0,0,True,7347,True,True,True,True,17,0.0,0.0,"Repository: HarshCh017/metadata-lineage-engine
Description: ""Enterprise metadata lineage platform for parsing QlikView scripts and building attribute-level lineage graphs using Neo4j. Supports SQL lineage, JOIN lineage, RESIDENT loads, synthetic field tracking, multi-hop lineage traversal, metadata APIs, and graph-based impact analysis through FastAPI and Neo""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 0
Size: 29 KB | Repo age: 0 days | Last commit: 0 days ago
README: present (7,347 bytes)
Tests: test folder present
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 17
Status: original",649,162,senior,0.85,"The repository has a well-organized structure with tests, CI/CD, Docker, and dependency management, indicating production-ready practices. The description mentions enterprise-level features like multi-hop lineage and graph-based impact analysis, reflecting senior-level architectural thinking. Despite being new with no stars or forks, the codebase shows clear module boundaries and comprehensive documentation."
intern,1219551517,jayesh2810/talk-to-db,,Python,,0,0,0,1,285,False,False,0,33,True,2823,False,False,False,False,6,0.0,0.0,"Repository: jayesh2810/talk-to-db
Description: ""nan""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 1
Size: 285 KB | Repo age: 33 days | Last commit: 0 days ago
README: present (2,823 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: no dependency file
Root file count: 6
Status: original",338,84,junior,0.85,"The repository has a basic folder structure with 6 root files, but lacks tests, CI/CD, dependency management, and Docker, indicating a junior-level project. The README is present but the description is 'nan', and the project is very new with only one contributor, suggesting limited engineering maturity. For a recruiter, this signals a developer who can produce functional code but has not yet adopted production-ready practices."
junior,862204699,botextractai/ai-multimodal-rag-with-videos,Multimodal Retrieval-Augmented Generation (RAG) chat with videos,Python,,15,5,0,1,1026,False,False,0,610,True,0,False,True,False,True,14,0.0,2.7726,"Repository: botextractai/ai-multimodal-rag-with-videos
Description: ""Multimodal Retrieval-Augmented Generation (RAG) chat with videos""
Language: Python | Topics: nan
Stars: 15 | Forks: 5 | Contributors: 1
Size: 1,026 KB | Repo age: 610 days | Last commit: 0 days ago
README: present (0 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 14
Status: original",406,101,senior,0.85,"The repository has a well-organized structure with 14 root files, CI/CD configured, and dependency management, indicating production-ready practices. Despite the absence of tests and Docker, the active maintenance (last commit today) and clear multimodal RAG focus suggest senior-level engineering maturity. The small contributor count and lack of test folder slightly reduce confidence, but overall signals point to a senior developer."
intern,1250782192,thevaultlabsco/vault-engine,AI systems for narrative commerce and scalable semantic infrastructure.,Python,,0,0,0,1,55,False,False,0,0,True,966,False,True,True,False,10,0.0,0.0,"Repository: thevaultlabsco/vault-engine
Description: ""AI systems for narrative commerce and scalable semantic infrastructure.""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 1
Size: 55 KB | Repo age: 0 days | Last commit: 0 days ago
README: present (966 bytes)
Tests: test folder present
CI/CD: not configured
Docker: absent
Dependencies: managed
Root file count: 10
Status: original",403,100,junior,0.75,"The repository has a basic folder structure and includes a test folder, indicating some engineering discipline, but it lacks CI/CD, Docker, and has very few stars/forks, suggesting it is not production-ready. The small size and single contributor point to a junior-level project with room for growth in architecture and automation."
lead_architect,71932349,ray-project/ray,Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.,Python,"data-science,deep-learning,deployment,distributed,hyperparameter-optimization,hyperparameter-search,large-language-models,llm,llm-inference,llm-serving,machine-learning,optimization,parallel,python,pytorch,ray,reinforcement-learning,rllib,serving,tensorflow",42671,7601,3453,406,738086,False,False,0,3501,True,6506,False,True,False,True,51,0.4543,10.6613,"Repository: ray-project/ray
Description: ""Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.""
Language: Python | Topics: data-science,deep-learning,deployment,distributed,hyperparameter-optimization,hyperparameter-search,large-language-models,llm,llm-inference,llm-serving,machine-learning,optimization,parallel,python,pytorch,ray,reinforcement-learning,rllib,serving,tensorflow
Stars: 42,671 | Forks: 7,601 | Contributors: 406
Size: 738,086 KB | Repo age: 3501 days | Last commit: 0 days ago
README: present (6,506 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 51
Status: original",714,178,lead_architect,0.95,"Ray is a large-scale, multi-module distributed compute engine with 42k+ stars, 400+ contributors, and extensive CI/CD, reflecting systems-level architecture and organizational impact. Despite no explicit test folder, the project's maturity, dependency management, and active development signal lead_architect-level engineering. For recruiters, this indicates deep expertise in distributed systems and production-grade software engineering."
